intens1 intens2 intens3 intens4 intens5 intens6 intens7 intens8 intens9 intens10 intens11 intens12 intens13 intens14 intens15 intens16 intens17 intens18 intens19 intens20 intens21 intens22 intens23 intens24 intens25 intens26 intens27 intens28 intens29 intens30 intens31 intens32 intens33 intens34 intens35 intens36 intens37 intens38 intens39 intens40
5.5532093782372115e-16 -6.5503158452884236e-15 8.43769498715119e-15 7.105427357601002e-15 -3.552713678800501e-14 863.0000000000005 1401.9999999999998 1652.000000000001 1813.0 2336.0000000000005 2531.0 3313.0000000000014 3592.0000000000023 3971.9999999999995 5109.0 5515.000000000004 6515.000000000003 7382.000000000001 7797.000000000001 7828.0 8262.000000000002 8262.000000000002 7808.000000000002 7579.000000000001 7400.000000000004 7135.000000000003 6813.000000000001 5915.000000000002 5125.0 4620.000000000002 4142.000000000001 3759.0000000000005 3222.000000000002 2981.9999999999995 2505.0000000000014 2029.0000000000007 1758.0000000000011 1601.0000000000011 1165.0000000000002 1056.0000000000002
-5.670745806476613e-16 2.6922908347160046e-15 -5.773159728050814e-15 1.3322676295501878e-15 -3.375077994860476e-14 2.984279490192421e-13 1242.9999999999995 1431.9999999999998 1812.9999999999993 2263.0000000000005 2445.999999999998 3075.0000000000005 3456.000000000001 3680.999999999999 4744.999999999997 4921.999999999999 5400.0 6542.0 6946.999999999999 7132.999999999999 7331.999999999998 7332.0 6998.999999999997 6999.000000000001 6998.999999999999 6150.0 5872.999999999998 5267.0 4709.999999999999 4225.999999999999 3929.999999999999 3068.9999999999995 3047.0000000000005 2468.999999999999 2265.0000000000005 2009.9999999999995 1776.0000000000007 1601.0 1164.9999999999998 1056.0
-4.1836096980647367e-16 3.469446951953614e-15 -2.886579864025407e-15 8.43769498715119e-15 -2.3092638912203256e-14 1.2434497875801753e-13 1187.0000000000002 1352.0000000000002 1549.9999999999998 1930.0000000000005 2177.0000000000005 2680.0000000000005 3318.000000000001 3450.9999999999995 4486.000000000003 4490.000000000002 4796.000000000002 5843.0 6120.999999999997 6296.000000000001 6296.0 6637.999999999999 6715.0 6715.0 6317.000000000001 5783.999999999999 5375.000000000001 4589.000000000001 4295.0 4038.000000000001 3823.9999999999995 3068.9999999999995 2515.0 2439.0 2213.000000000001 1934.0000000000005 1758.000000000001 1601.0000000000007 1185.0 1056.0000000000002
-2.853664655900447e-16 2.1094237467877974e-15 -4.884981308350689e-15 7.105427357601002e-15 -2.1316282072803006e-14 -7.105427357601002e-15 1041.0000000000002 1352.0000000000005 1511.9999999999995 1928.0000000000007 2045.0 2575.000000000001 2804.0000000000014 3406.0000000000005 3634.0000000000005 4468.000000000001 4796.000000000003 5306.000000000001 5307.0 6105.0 6166.0 6166.000000000003 6336.999999999999 6208.999999999999 5826.000000000002 5764.000000000002 4846.0 3689.0000000000014 3689.000000000001 3101.000000000001 3101.000000000001 2975.000000000001 2494.0000000000014 2438.999999999999 2005.0000000000011 1688.000000000001 1564.0000000000005 1495.0000000000005 1185.0000000000005 -7.105427357601002e-15
-2.6580473730677087e-16 2.0816681711721685e-15 -4.884981308350689e-15 4.884981308350689e-15 -1.2434497875801753e-14 1.0302869668521453e-13 1040.9999999999998 1260.9999999999998 1511.9999999999995 1871.9999999999998 1927.9999999999995 2332.0000000000005 2637.0 3151.999999999999 3615.999999999999 4038.999999999999 4796.000000000001 5172.999999999999 5291.999999999997 5529.999999999999 5948.0 6134.000000000001 6133.999999999998 6099.0 5685.000000000001 5234.999999999999 3894.999999999999 3688.999999999999 3590.9999999999986 2845.0 2825.0 2494.0 2494.0 2057.9999999999995 1720.9999999999995 1591.9999999999998 1543.0000000000002 1354.0 1184.9999999999998 -4.3520742565306136e-14
4.847976446830692e-17 -2.2551405187698492e-17 -1.8041124150158794e-16 2.0539125955565396e-15 4.884981308350689e-15 2.7977620220553945e-14 -3.268496584496461e-13 1192.0 1547.9999999999995 1745.0000000000002 1789.9999999999998 2095.0000000000005 2451.0000000000005 2938.0 3330.9999999999995 3980.000000000001 4198.000000000001 4207.000000000001 4809.000000000001 5062.0 5254.0 5276.000000000001 5254.0 5039.000000000002 4985.000000000001 4184.0 3817.0 3366.000000000001 3157.999999999999 2844.9999999999995 2352.0 2351.9999999999995 2263.0000000000005 1632.9999999999998 1526.0 1370.0 1344.0000000000007 1307.0000000000005 -3.4056091280376677e-13 -1.021405182655144e-14
5.1194254467998126e-17 -3.2612801348363973e-16 1.1102230246251565e-16 1.4432899320127035e-15 -3.9968028886505635e-15 1.2434497875801753e-14 -1.2079226507921703e-13 985.0000000000003 1435.0 1570.0000000000005 1745.0000000000002 2062.000000000001 2427.0000000000005 2871.999999999999 3186.0000000000005 3622.000000000002 3792.0000000000005 3982.0000000000005 4082.0 4154.0 4237.000000000001 4892.000000000002 5039.0 5005.000000000001 4336.000000000001 4074.000000000001 3724.0000000000005 3193.0000000000014 2897.0 2820.000000000001 2201.0000000000005 2107.0000000000005 1896.000000000001 1473.0000000000005 1409.0000000000005 1266.0 1237.0000000000005 1092.0000000000005 988.0000000000002 -1.3322676295501878e-15
4.758706652992789e-17 -2.220446049250313e-16 2.220446049250313e-15 -1.7763568394002505e-15 1.1546319456101628e-14 -7.105427357601002e-15 -3.552713678800501e-14 984.9999999999998 1064.0 1378.9999999999993 1551.9999999999998 1940.0000000000005 2094.0000000000005 2306.9999999999986 2668.0 2905.9999999999995 3463.000000000001 3588.0000000000005 3647.9999999999986 3934.999999999999 4080.9999999999995 4313.999999999999 4750.999999999998 4314.0 4132.999999999999 3916.999999999998 3326.0 3111.9999999999995 2367.999999999999 2239.0000000000005 2201.0000000000005 1913.9999999999995 1514.9999999999998 1349.9999999999998 1237.0 1213.0 1204.0000000000002 1015.0000000000002 987.9999999999999 7.771561172376096e-16
3.6703515462335494e-17 -6.314393452555578e-16 1.0547118733938987e-15 -1.6653345369377348e-15 -8.881784197001252e-16 5.329070518200751e-15 -5.684341886080802e-14 1040.0000000000002 1049.0 1092.0000000000005 1158.9999999999995 1531.0000000000005 1693.0000000000002 1887.9999999999995 2139.0000000000005 2559.0 2836.000000000001 3312.0000000000005 3626.0000000000005 3755.0 3974.9999999999986 3975.000000000001 3850.0000000000005 3759.999999999999 3586.0000000000005 3224.0 3224.0 2747.999999999999 2331.9999999999995 2192.0000000000014 1950.9999999999998 1875.0 1515.0000000000005 1286.0 1187.0 1135.0000000000002 1115.0000000000002 1009.0000000000003 4.6177471568764616e-14 1.0408340855860843e-16
-2.3305492709052967e-17 1.6393136847980827e-16 -6.175615574477433e-16 -1.249000902703301e-16 -4.9960036108132044e-15 1.0436096431476471e-14 5.062616992290714e-14 2.0605739337042905e-13 990.9999999999999 1066.0000000000002 1092.0 1333.0000000000005 1659.0 1739.9999999999998 1799.9999999999998 2255.0 2453.9999999999995 2695.0000000000005 2952.0000000000005 3338.0000000000005 3341.9999999999995 3342.0000000000014 3314.9999999999995 3202.0 3162.0000000000005 3017.0000000000005 2762.0 2748.0 2108.0 2083.000000000001 1951.0 1628.0000000000002 1365.0000000000002 1285.9999999999998 1149.9999999999998 1089.0 1009.0000000000001 960.0 7.264197923739779e-14 1.734723475976807e-17
-1.344168118901786e-17 4.85722573273506e-17 -4.440892098500626e-16 -2.7755575615628914e-16 -8.881784197001252e-16 -8.881784197001252e-16 2.4868995751603507e-14 -8.526512829121202e-14 990.9999999999999 948.0000000000003 1066.0 1191.0000000000005 1380.0000000000002 1433.9999999999995 1774.0 2049.0 2318.0 2407.0 2696.0 3146.0 3146.0000000000005 3094.0000000000005 3019.0000000000005 2984.000000000001 2894.0 2639.0 2484.0 2200.0000000000005 2108.0 1821.0000000000005 1676.0000000000005 1541.0000000000005 1236.0000000000002 1094.9999999999998 1058.0000000000002 1056.0000000000002 960.0000000000002 995.0000000000003 8.72635297355373e-14 -2.7755575615628914e-17
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
